0,0,0,10,AODV,7.5,ECC
1,0,0,10,AODV,7.5,ECC
2,0,0,10,AODV,7.5,ECC
3,0,0,10,AODV,7.5,ECC
4,0,0,10,AODV,7.5,ECC
5,0,0,10,AODV,7.5,ECC
6,0,0,10,AODV,7.5,ECC
7,0,0,10,AODV,7.5,ECC
8,0,0,10,AODV,7.5,ECC
9,0,0,10,AODV,7.5,ECC
10,0,0,10,AODV,7.5,ECC
11,0,0,10,AODV,7.5,ECC
12,0,0,10,AODV,7.5,ECC
13,0,0,10,AODV,7.5,ECC
14,0,0,10,AODV,7.5,ECC
15,0,0,10,AODV,7.5,ECC
16,0,0,10,AODV,7.5,ECC
17,0,0,10,AODV,7.5,ECC
18,0,0,10,AODV,7.5,ECC
19,0,0,10,AODV,7.5,ECC
20,0,0,10,AODV,7.5,ECC
21,0,0,10,AODV,7.5,ECC
22,0,0,10,AODV,7.5,ECC
23,0,0,10,AODV,7.5,ECC
24,0,0,10,AODV,7.5,ECC
25,0,0,10,AODV,7.5,ECC
26,0,0,10,AODV,7.5,ECC
27,0,0,10,AODV,7.5,ECC
28,0,0,10,AODV,7.5,ECC
29,0,0,10,AODV,7.5,ECC
30,0,0,10,AODV,7.5,ECC
31,0,0,10,AODV,7.5,ECC
32,0,0,10,AODV,7.5,ECC
33,0,0,10,AODV,7.5,ECC
34,0,0,10,AODV,7.5,ECC
35,0,0,10,AODV,7.5,ECC
36,0,0,10,AODV,7.5,ECC
37,0,0,10,AODV,7.5,ECC
38,0,0,10,AODV,7.5,ECC
39,0,0,10,AODV,7.5,ECC
40,0,0,10,AODV,7.5,ECC
41,0,0,10,AODV,7.5,ECC
42,0,0,10,AODV,7.5,ECC
43,0,0,10,AODV,7.5,ECC
44,0,0,10,AODV,7.5,ECC
45,0,0,10,AODV,7.5,ECC
46,0,0,10,AODV,7.5,ECC
47,0,0,10,AODV,7.5,ECC
48,0,0,10,AODV,7.5,ECC
49,0,0,10,AODV,7.5,ECC
50,0,0,10,AODV,7.5,ECC
51,0,0,10,AODV,7.5,ECC
52,0,0,10,AODV,7.5,ECC
53,0,0,10,AODV,7.5,ECC
54,0,0,10,AODV,7.5,ECC
55,0,0,10,AODV,7.5,ECC
56,0,0,10,AODV,7.5,ECC
57,0,0,10,AODV,7.5,ECC
58,0,0,10,AODV,7.5,ECC
59,0,0,10,AODV,7.5,ECC
60,0,0,10,AODV,7.5,ECC
61,0,0,10,AODV,7.5,ECC
62,0,0,10,AODV,7.5,ECC
63,0,0,10,AODV,7.5,ECC
64,0,0,10,AODV,7.5,ECC
65,0,0,10,AODV,7.5,ECC
66,0,0,10,AODV,7.5,ECC
67,0,0,10,AODV,7.5,ECC
68,0,0,10,AODV,7.5,ECC
69,0,0,10,AODV,7.5,ECC
70,0,0,10,AODV,7.5,ECC
71,0,0,10,AODV,7.5,ECC
72,0,0,10,AODV,7.5,ECC
73,0,0,10,AODV,7.5,ECC
74,0,0,10,AODV,7.5,ECC
75,0,0,10,AODV,7.5,ECC
76,0,0,10,AODV,7.5,ECC
77,0,0,10,AODV,7.5,ECC
78,0,0,10,AODV,7.5,ECC
79,0,0,10,AODV,7.5,ECC
80,0,0,10,AODV,7.5,ECC
81,0,0,10,AODV,7.5,ECC
82,0,0,10,AODV,7.5,ECC
83,0,0,10,AODV,7.5,ECC
84,0,0,10,AODV,7.5,ECC
85,0,0,10,AODV,7.5,ECC
86,0,0,10,AODV,7.5,ECC
87,0,0,10,AODV,7.5,ECC
88,0,0,10,AODV,7.5,ECC
89,0,0,10,AODV,7.5,ECC
90,0,0,10,AODV,7.5,ECC
91,0,0,10,AODV,7.5,ECC
92,0,0,10,AODV,7.5,ECC
93,0,0,10,AODV,7.5,ECC
94,0,0,10,AODV,7.5,ECC
95,0,0,10,AODV,7.5,ECC
96,0,0,10,AODV,7.5,ECC
97,0,0,10,AODV,7.5,ECC
98,0,0,10,AODV,7.5,ECC
99,0,0,10,AODV,7.5,ECC
100,0,0,10,AODV,7.5,ECC
101,1.024,2,10,AODV,7.5,ECC
102,4.096,8,10,AODV,7.5,ECC
103,4.096,8,10,AODV,7.5,ECC
104,3.584,7,10,AODV,7.5,ECC
105,2.048,4,10,AODV,7.5,ECC
106,2.048,4,10,AODV,7.5,ECC
107,4.096,8,10,AODV,7.5,ECC
108,8.704,17,10,AODV,7.5,ECC
109,7.68,15,10,AODV,7.5,ECC
110,8.192,16,10,AODV,7.5,ECC
111,7.168,14,10,AODV,7.5,ECC
112,8.192,16,10,AODV,7.5,ECC
113,6.656,13,10,AODV,7.5,ECC
114,10.24,20,10,AODV,7.5,ECC
115,14.848,29,10,AODV,7.5,ECC
116,10.24,20,10,AODV,7.5,ECC
117,10.24,20,10,AODV,7.5,ECC
118,11.264,22,10,AODV,7.5,ECC
119,13.312,26,10,AODV,7.5,ECC
120,15.36,30,10,AODV,7.5,ECC
121,13.312,26,10,AODV,7.5,ECC
122,12.288,24,10,AODV,7.5,ECC
123,11.264,22,10,AODV,7.5,ECC
124,11.264,22,10,AODV,7.5,ECC
125,13.824,27,10,AODV,7.5,ECC
126,9.216,18,10,AODV,7.5,ECC
127,15.36,30,10,AODV,7.5,ECC
128,11.776,23,10,AODV,7.5,ECC
129,5.12,10,10,AODV,7.5,ECC
130,2.048,4,10,AODV,7.5,ECC
131,2.048,4,10,AODV,7.5,ECC
132,2.048,4,10,AODV,7.5,ECC
133,2.048,4,10,AODV,7.5,ECC
134,2.048,4,10,AODV,7.5,ECC
135,2.048,4,10,AODV,7.5,ECC
136,2.048,4,10,AODV,7.5,ECC
137,2.048,4,10,AODV,7.5,ECC
138,1.536,3,10,AODV,7.5,ECC
139,2.048,4,10,AODV,7.5,ECC
140,2.048,4,10,AODV,7.5,ECC
141,10.752,21,10,AODV,7.5,ECC
142,22.528,44,10,AODV,7.5,ECC
143,10.752,21,10,AODV,7.5,ECC
144,8.704,17,10,AODV,7.5,ECC
145,9.216,18,10,AODV,7.5,ECC
146,10.752,21,10,AODV,7.5,ECC
147,9.728,19,10,AODV,7.5,ECC
148,9.728,19,10,AODV,7.5,ECC
149,9.728,19,10,AODV,7.5,ECC
150,12.8,25,10,AODV,7.5,ECC
151,11.264,22,10,AODV,7.5,ECC
152,11.776,23,10,AODV,7.5,ECC
153,10.752,21,10,AODV,7.5,ECC
154,13.312,26,10,AODV,7.5,ECC
155,12.288,24,10,AODV,7.5,ECC
156,8.192,16,10,AODV,7.5,ECC
157,10.752,21,10,AODV,7.5,ECC
158,9.216,18,10,AODV,7.5,ECC
159,4.608,9,10,AODV,7.5,ECC
160,6.144,12,10,AODV,7.5,ECC
161,6.144,12,10,AODV,7.5,ECC
162,14.848,29,10,AODV,7.5,ECC
163,8.704,17,10,AODV,7.5,ECC
164,13.312,26,10,AODV,7.5,ECC
165,10.24,20,10,AODV,7.5,ECC
166,6.656,13,10,AODV,7.5,ECC
167,5.632,11,10,AODV,7.5,ECC
168,5.12,10,10,AODV,7.5,ECC
169,4.096,8,10,AODV,7.5,ECC
170,4.096,8,10,AODV,7.5,ECC
171,4.096,8,10,AODV,7.5,ECC
172,4.096,8,10,AODV,7.5,ECC
173,4.096,8,10,AODV,7.5,ECC
174,4.096,8,10,AODV,7.5,ECC
175,4.608,9,10,AODV,7.5,ECC
176,6.144,12,10,AODV,7.5,ECC
177,11.776,23,10,AODV,7.5,ECC
178,7.168,14,10,AODV,7.5,ECC
179,8.192,16,10,AODV,7.5,ECC
180,16.896,33,10,AODV,7.5,ECC
181,5.632,11,10,AODV,7.5,ECC
182,4.608,9,10,AODV,7.5,ECC
183,6.656,13,10,AODV,7.5,ECC
184,6.144,12,10,AODV,7.5,ECC
185,7.168,14,10,AODV,7.5,ECC
186,6.144,12,10,AODV,7.5,ECC
187,6.144,12,10,AODV,7.5,ECC
188,4.096,8,10,AODV,7.5,ECC
189,6.144,12,10,AODV,7.5,ECC
190,6.144,12,10,AODV,7.5,ECC
191,5.632,11,10,AODV,7.5,ECC
192,6.144,12,10,AODV,7.5,ECC
193,7.68,15,10,AODV,7.5,ECC
194,9.216,18,10,AODV,7.5,ECC
195,8.192,16,10,AODV,7.5,ECC
196,6.656,13,10,AODV,7.5,ECC
197,10.24,20,10,AODV,7.5,ECC
198,5.632,11,10,AODV,7.5,ECC
199,11.264,22,10,AODV,7.5,ECC
